"ï..Year","AphiaID","Species.Latin.Name","Species_Latin_Name","Area","Country","AMS_Catch","BMS_Catch"
2021,126437,"Melanogrammus aeglefinus","Melanogrammus aeglefinus","27_8_A","FR",28.127,"NULL"
2021,126437,"Melanogrammus aeglefinus","Melanogrammus aeglefinus","27_8_B","FR",1.692,"NULL"
2021,126437,"Melanogrammus aeglefinus","Melanogrammus aeglefinus","27_8_D_2","FR",1.702,"NULL"
2021,126438,"Merlangius merlangus","Merlangius merlangus","27_12_C","FR",0.04,"NULL"
2021,126438,"Merlangius merlangus","Merlangius merlangus","27_2_A_2","FR",0.033,"NULL"
2021,126438,"Merlangius merlangus","Merlangius merlangus","27_4_A","FR",31.529,"NULL"
2021,126438,"Merlangius merlangus","Merlangius merlangus","27_4_B","FR",46.18,"NULL"
2021,126438,"Merlangius merlangus","Merlangius merlangus","27_4_C","FR",400.336,"NULL"
2021,126438,"Merlangius merlangus","Merlangius merlangus","27_5_B_1_B","FR",0.329,"NULL"
2021,126438,"Merlangius merlangus","Merlangius merlangus","27_6_A","FR",35.496,"NULL"
2021,126438,"Merlangius merlangus","Merlangius merlangus","27_7_A","FR",0.052,"NULL"
2021,126438,"Merlangius merlangus","Merlangius merlangus","27_7_B","FR",5.977,"NULL"
2021,126438,"Merlangius merlangus","Merlangius merlangus","27_7_C_2","FR",0.453,"NULL"
2021,126438,"Merlangius merlangus","Merlangius merlangus","27_7_D","FR",1717.97,"NULL"
2021,126438,"Merlangius merlangus","Merlangius merlangus","27_7_E","FR",2207.47,"NULL"
2021,126438,"Merlangius merlangus","Merlangius merlangus","27_7_F","FR",99.683,"NULL"
2021,126438,"Merlangius merlangus","Merlangius merlangus","27_7_G","FR",94.56,"NULL"
2021,126438,"Merlangius merlangus","Merlangius merlangus","27_7_H","FR",252.729,"NULL"
2021,126438,"Merlangius merlangus","Merlangius merlangus","27_7_J_2","FR",5.582,"NULL"
2021,126438,"Merlangius merlangus","Merlangius merlangus","27_7_K_2","FR",0.002,"NULL"
2021,126438,"Merlangius merlangus","Merlangius merlangus","27_8_A","FR",1035.32,"NULL"
2021,126438,"Merlangius merlangus","Merlangius merlangus","27_8_B","FR",193.744,"NULL"
2021,126438,"Merlangius merlangus","Merlangius merlangus","27_8_C","FR",0.292,"NULL"
2021,126438,"Merlangius merlangus","Merlangius merlangus","27_8_D_2","FR",0.258,"NULL"
2021,126439,"Micromesistius poutassou","Micromesistius poutassou","27_12_C","FR",0.282,"NULL"
2021,126439,"Micromesistius poutassou","Micromesistius poutassou","27_2_A_2","FR",277.5,"NULL"
2021,126439,"Micromesistius poutassou","Micromesistius poutassou","27_4_A","FR",490.971,"NULL"
2021,126439,"Micromesistius poutassou","Micromesistius poutassou","27_5_B_1_B","FR",47.814,"NULL"
2021,126439,"Micromesistius poutassou","Micromesistius poutassou","27_6_A","FR",7272.38,"NULL"
2021,126439,"Micromesistius poutassou","Micromesistius poutassou","27_7_B","FR",450.761,"NULL"
2021,126439,"Micromesistius poutassou","Micromesistius poutassou","27_7_C_2","FR",3722.02,"NULL"
2021,126439,"Micromesistius poutassou","Micromesistius poutassou","27_7_E","FR",131.231,"NULL"
2021,126439,"Micromesistius poutassou","Micromesistius poutassou","27_7_H","FR",15.426,"NULL"
2021,126439,"Micromesistius poutassou","Micromesistius poutassou","27_7_J_2","FR",2.216,"NULL"
2021,126439,"Micromesistius poutassou","Micromesistius poutassou","27_7_K_2","FR",26.64,"NULL"
2021,126439,"Micromesistius poutassou","Micromesistius poutassou","27_8_A","FR",1036.49,"NULL"
2021,126439,"Micromesistius poutassou","Micromesistius poutassou","27_8_B","FR",3.318,"NULL"
2021,126439,"Micromesistius poutassou","Micromesistius poutassou","27_8_C","FR",0.009,"NULL"
2021,126439,"Micromesistius poutassou","Micromesistius poutassou","27_8_D_2","FR",1134.85,"NULL"
2021,126440,"Pollachius pollachius","Pollachius pollachius","27_2_A_2","FR",0.013,"NULL"
2021,126440,"Pollachius pollachius","Pollachius pollachius","27_4_A","FR",60.339,"NULL"
2021,126440,"Pollachius pollachius","Pollachius pollachius","27_4_C","FR",0.011,"NULL"
2021,126440,"Pollachius pollachius","Pollachius pollachius","27_5_B_1_B","FR",0.108,"NULL"
2021,126440,"Pollachius pollachius","Pollachius pollachius","27_6_A","FR",2.342,"NULL"
2021,126440,"Pollachius pollachius","Pollachius pollachius","27_7_B","FR",0.743,"NULL"
2021,126440,"Pollachius pollachius","Pollachius pollachius","27_7_C_2","FR",0.39,"NULL"
2021,126440,"Pollachius pollachius","Pollachius pollachius","27_7_D","FR",54.416,"NULL"
2021,126440,"Pollachius pollachius","Pollachius pollachius","27_7_E","FR",338.492,"NULL"
2021,126440,"Pollachius pollachius","Pollachius pollachius","27_7_F","FR",14.312,"NULL"
2021,126440,"Pollachius pollachius","Pollachius pollachius","27_7_G","FR",14.082,"NULL"
2021,126440,"Pollachius pollachius","Pollachius pollachius","27_7_H","FR",157.534,"NULL"
2021,126440,"Pollachius pollachius","Pollachius pollachius","27_7_J_2","FR",4.302,"NULL"
2021,126440,"Pollachius pollachius","Pollachius pollachius","27_8_A","FR",936.037,"NULL"
2021,126440,"Pollachius pollachius","Pollachius pollachius","27_8_B","FR",36.097,"NULL"
2021,126440,"Pollachius pollachius","Pollachius pollachius","27_8_C","FR",0.001,"NULL"
2021,126440,"Pollachius pollachius","Pollachius pollachius","27_8_D_2","FR",0.091,"NULL"
2021,126441,"Pollachius virens","Pollachius virens","27_1_B","FR",1.782,"NULL"
2021,126441,"Pollachius virens","Pollachius virens","27_2_A_2","FR",681.967,"NULL"
2021,126441,"Pollachius virens","Pollachius virens","27_2_B_2","FR",0.057,"NULL"
2021,126441,"Pollachius virens","Pollachius virens","27_4_A","FR",9136.62,"NULL"
2021,126441,"Pollachius virens","Pollachius virens","27_4_B","FR",9.212,"NULL"
2021,126441,"Pollachius virens","Pollachius virens","27_5_B_1_B","FR",63.195,"NULL"
2021,126441,"Pollachius virens","Pollachius virens","27_6_A","FR",1315.74,"NULL"
2021,126441,"Pollachius virens","Pollachius virens","27_6_B_1","FR",0.002,"NULL"
2021,126441,"Pollachius virens","Pollachius virens","27_6_B_2","FR",0.014,"NULL"
2021,126441,"Pollachius virens","Pollachius virens","27_7_B","FR",5.14,"NULL"
2021,126441,"Pollachius virens","Pollachius virens","27_7_C_2","FR",3.705,"NULL"
2021,126441,"Pollachius virens","Pollachius virens","27_7_D","FR",0.008,"NULL"
2021,126441,"Pollachius virens","Pollachius virens","27_7_E","FR",5.837,"NULL"
2021,126441,"Pollachius virens","Pollachius virens","27_7_F","FR",0.472,"NULL"
2021,126441,"Pollachius virens","Pollachius virens","27_7_G","FR",1.231,"NULL"
2021,126441,"Pollachius virens","Pollachius virens","27_7_H","FR",6.749,"NULL"
2021,126441,"Pollachius virens","Pollachius virens","27_7_J_2","FR",12.883,"NULL"
2021,126441,"Pollachius virens","Pollachius virens","27_7_K_2","FR",0.625,"NULL"
2021,126441,"Pollachius virens","Pollachius virens","27_8_A","FR",3.705,"NULL"
2021,126441,"Pollachius virens","Pollachius virens","27_8_B","FR",0.261,"NULL"
2021,126441,"Pollachius virens","Pollachius virens","27_8_D_2","FR",0.298,"NULL"
2021,126447,"Brosme brosme","Brosme brosme","27_2_A_2","FR",3.781,"NULL"
2021,126447,"Brosme brosme","Brosme brosme","27_4_A","FR",20.236,"NULL"
2021,126447,"Brosme brosme","Brosme brosme","27_5_B_1_B","FR",10.904,"NULL"
2021,126447,"Brosme brosme","Brosme brosme","27_6_A","FR",122.579,"NULL"
2021,126447,"Brosme brosme","Brosme brosme","27_6_B_2","FR",0.862,"NULL"
2021,126447,"Brosme brosme","Brosme brosme","27_7_B","FR",0.015,"NULL"
2021,126447,"Brosme brosme","Brosme brosme","27_7_C_2","FR",0.002,"NULL"
2021,126447,"Brosme brosme","Brosme brosme","27_7_E","FR",0.015,"NULL"
2021,126447,"Brosme brosme","Brosme brosme","27_7_H","FR",0.647,"NULL"
2021,126447,"Brosme brosme","Brosme brosme","27_7_J_2","FR",0.017,"NULL"
2021,126447,"Brosme brosme","Brosme brosme","27_7_K_2","FR",0.002,"NULL"
2021,126447,"Brosme brosme","Brosme brosme","27_8_B","FR",0.008,"NULL"
2021,126447,"Brosme brosme","Brosme brosme","27_8_C","FR",0.04,"NULL"
2021,126459,"Molva dypterygia","Molva dypterygia","27_2_A_2","FR",4.46,"NULL"
2021,126459,"Molva dypterygia","Molva dypterygia","27_4_A","FR",55.151,"NULL"
2021,126459,"Molva dypterygia","Molva dypterygia","27_5_B_1_B","FR",421.397,"NULL"
2021,126459,"Molva dypterygia","Molva dypterygia","27_6_A","FR",1558.32,"NULL"
2021,126459,"Molva dypterygia","Molva dypterygia","27_6_B_2","FR",0.007,"NULL"
2021,126459,"Molva dypterygia","Molva dypterygia","27_7_B","FR",1.39,"NULL"
2021,126459,"Molva dypterygia","Molva dypterygia","27_7_C_2","FR",0.008,"NULL"
2021,126459,"Molva dypterygia","Molva dypterygia","27_7_E","FR",0.005,"NULL"
2021,126459,"Molva dypterygia","Molva dypterygia","27_7_H","FR",0.886,"NULL"
2021,126459,"Molva dypterygia","Molva dypterygia","27_7_J_2","FR",4.446,"NULL"
2021,126459,"Molva dypterygia","Molva dypterygia","27_7_K_2","FR",0.001,"NULL"
2021,126459,"Molva dypterygia","Molva dypterygia","27_8_A","FR",4.847,"NULL"
2021,126459,"Molva dypterygia","Molva dypterygia","27_8_B","FR",2.258,"NULL"
2021,126459,"Molva dypterygia","Molva dypterygia","27_8_C","FR",0.037,"NULL"
2021,126459,"Molva dypterygia","Molva dypterygia","27_8_D_2","FR",1.135,"NULL"
2021,126461,"Molva molva","Molva molva","27_2_A_2","FR",37.728,"NULL"
2021,126461,"Molva molva","Molva molva","27_4_A","FR",867.326,"NULL"
2021,126461,"Molva molva","Molva molva","27_4_B","FR",0.01,"NULL"
2021,126461,"Molva molva","Molva molva","27_5_B_1_B","FR",8.213,"NULL"
2021,126461,"Molva molva","Molva molva","27_6_A","FR",913.796,"NULL"
2021,126461,"Molva molva","Molva molva","27_6_B_1","FR",0.006,"NULL"
2021,126461,"Molva molva","Molva molva","27_6_B_2","FR",6.317,"NULL"
2021,126461,"Molva molva","Molva molva","27_7_B","FR",7.581,"NULL"
2021,126461,"Molva molva","Molva molva","27_7_C_2","FR",16.318,"NULL"
2021,126461,"Molva molva","Molva molva","27_7_D","FR",0.399,"NULL"
2021,126461,"Molva molva","Molva molva","27_7_E","FR",50.505,"NULL"
2021,126461,"Molva molva","Molva molva","27_7_F","FR",17.207,"NULL"
2021,126461,"Molva molva","Molva molva","27_7_G","FR",33.034,"NULL"
2021,126461,"Molva molva","Molva molva","27_7_H","FR",44.603,"NULL"
2021,126461,"Molva molva","Molva molva","27_7_J_2","FR",44.427,"NULL"
2021,126461,"Molva molva","Molva molva","27_7_K_2","FR",8.795,"NULL"
2021,126461,"Molva molva","Molva molva","27_8_A","FR",123.387,"NULL"
2021,126461,"Molva molva","Molva molva","27_8_B","FR",6.371,"NULL"
2021,126461,"Molva molva","Molva molva","27_8_C","FR",0.034,"NULL"
2021,126461,"Molva molva","Molva molva","27_8_D_2","FR",2.498,"NULL"
2021,126484,"Merluccius merluccius","Merluccius merluccius","27_10_B","FR",0.37,"NULL"
2021,126484,"Merluccius merluccius","Merluccius merluccius","27_12_C","FR",32.495,"NULL"
2021,126484,"Merluccius merluccius","Merluccius merluccius","27_2_A_2","FR",7.401,"NULL"
2021,126484,"Merluccius merluccius","Merluccius merluccius","27_4_A","FR",719.211,"NULL"
2021,126484,"Merluccius merluccius","Merluccius merluccius","27_4_B","FR",0.011,"NULL"
2021,126484,"Merluccius merluccius","Merluccius merluccius","27_4_C","FR",0.01,"NULL"
2021,126484,"Merluccius merluccius","Merluccius merluccius","27_5_B_1_A","FR",0.015,"NULL"
2021,126484,"Merluccius merluccius","Merluccius merluccius","27_5_B_1_B","FR",10.821,"NULL"
2021,126484,"Merluccius merluccius","Merluccius merluccius","27_6_A","FR",1500.56,"NULL"
2021,126484,"Merluccius merluccius","Merluccius merluccius","27_6_B_2","FR",0.108,"NULL"
2021,126484,"Merluccius merluccius","Merluccius merluccius","27_7_A","FR",0.174,"NULL"
2021,126484,"Merluccius merluccius","Merluccius merluccius","27_7_B","FR",283.484,"NULL"
2021,126484,"Merluccius merluccius","Merluccius merluccius","27_7_C_2","FR",1736.16,"NULL"
2021,126484,"Merluccius merluccius","Merluccius merluccius","27_7_D","FR",0.44,"NULL"
2021,126484,"Merluccius merluccius","Merluccius merluccius","27_7_E","FR",311.798,"NULL"
2021,126484,"Merluccius merluccius","Merluccius merluccius","27_7_F","FR",100.218,"NULL"
2021,126484,"Merluccius merluccius","Merluccius merluccius","27_7_G","FR",261.447,"NULL"
2021,126484,"Merluccius merluccius","Merluccius merluccius","27_7_H","FR",1285.2,"NULL"
2021,126484,"Merluccius merluccius","Merluccius merluccius","27_7_J_1","FR",0.012,"NULL"
2021,126484,"Merluccius merluccius","Merluccius merluccius","27_7_J_2","FR",9143.63,"NULL"
2021,126484,"Merluccius merluccius","Merluccius merluccius","27_7_K_2","FR",727.695,"NULL"
2021,126484,"Merluccius merluccius","Merluccius merluccius","27_8_A","FR",7603.09,"NULL"
2021,126484,"Merluccius merluccius","Merluccius merluccius","27_8_B","FR",3903.48,"NULL"
2021,126484,"Merluccius merluccius","Merluccius merluccius","27_8_C","FR",82.99,"NULL"
2021,126484,"Merluccius merluccius","Merluccius merluccius","27_8_D_2","FR",469.258,"NULL"
2021,126501,"Phycis blennoides","Phycis blennoides","27_12_C","FR",0.36,"NULL"
2021,126501,"Phycis blennoides","Phycis blennoides","27_2_A_2","FR",0.173,"NULL"
2021,126501,"Phycis blennoides","Phycis blennoides","27_4_A","FR",2.73,"NULL"
2021,126501,"Phycis blennoides","Phycis blennoides","27_5_B_1_B","FR",4.69,"NULL"
2021,126501,"Phycis blennoides","Phycis blennoides","27_6_A","FR",222.128,"NULL"
2021,126501,"Phycis blennoides","Phycis blennoides","27_6_B_2","FR",0.219,"NULL"
2021,126501,"Phycis blennoides","Phycis blennoides","27_7_A","FR",0.001,"NULL"
2021,126501,"Phycis blennoides","Phycis blennoides","27_7_B","FR",2.572,"NULL"
2021,126501,"Phycis blennoides","Phycis blennoides","27_7_C_2","FR",36.655,"NULL"
2021,126501,"Phycis blennoides","Phycis blennoides","27_7_E","FR",1.011,"NULL"
2021,126501,"Phycis blennoides","Phycis blennoides","27_7_F","FR",1.99,"NULL"
2021,126501,"Phycis blennoides","Phycis blennoides","27_7_G","FR",6.439,"NULL"
2021,126501,"Phycis blennoides","Phycis blennoides","27_7_H","FR",20.938,"NULL"
2021,126501,"Phycis blennoides","Phycis blennoides","27_7_J_1","FR",0.004,"NULL"
2021,126501,"Phycis blennoides","Phycis blennoides","27_7_J_2","FR",136.862,"NULL"
2021,126501,"Phycis blennoides","Phycis blennoides","27_7_K_2","FR",34.171,"NULL"
2021,126501,"Phycis blennoides","Phycis blennoides","27_8_A","FR",27.662,"NULL"
2021,126501,"Phycis blennoides","Phycis blennoides","27_8_B","FR",10.411,"NULL"
2021,126501,"Phycis blennoides","Phycis blennoides","27_8_C","FR",5.03,"NULL"
2021,126501,"Phycis blennoides","Phycis blennoides","27_8_D_2","FR",3.515,"NULL"
2021,126715,"Argentina silus","Argentina silus","27_4_A","FR",0.056,"NULL"
2021,126715,"Argentina silus","Argentina silus","27_6_A","FR",16.439,"NULL"
2021,126715,"Argentina silus","Argentina silus","27_7_B","FR",9.859,"NULL"
2021,126715,"Argentina silus","Argentina silus","27_7_C_2","FR",24.959,"NULL"
2021,126735,"Mallotus villosus","Mallotus villosus","27_12_C","FR",6.516,"NULL"
2021,126735,"Mallotus villosus","Mallotus villosus","27_8_A","FR",2.113,"NULL"
2021,126975,"Dicentrarchus labrax","Dicentrarchus labrax","27_12_C","FR",1.54,"NULL"
2021,126975,"Dicentrarchus labrax","Dicentrarchus labrax","27_4_B","FR",0.008,"NULL"
2021,126975,"Dicentrarchus labrax","Dicentrarchus labrax","27_4_C","FR",19.931,"NULL"
2021,126975,"Dicentrarchus labrax","Dicentrarchus labrax","27_7_B","FR",0.021,"NULL"
2021,126975,"Dicentrarchus labrax","Dicentrarchus labrax","27_7_C_2","FR",0.002,"NULL"
2021,126975,"Dicentrarchus labrax","Dicentrarchus labrax","27_7_D","FR",144.796,"NULL"
2021,126975,"Dicentrarchus labrax","Dicentrarchus labrax","27_7_E","FR",199.036,"NULL"
2021,126975,"Dicentrarchus labrax","Dicentrarchus labrax","27_7_F","FR",5.069,"NULL"
2021,126975,"Dicentrarchus labrax","Dicentrarchus labrax","27_7_G","FR",2.344,"NULL"
2021,126975,"Dicentrarchus labrax","Dicentrarchus labrax","27_7_H","FR",13.597,"NULL"
2021,126975,"Dicentrarchus labrax","Dicentrarchus labrax","27_7_J_2","FR",0.023,"NULL"
2021,126975,"Dicentrarchus labrax","Dicentrarchus labrax","27_8_A","FR",1378.64,"NULL"
2021,126975,"Dicentrarchus labrax","Dicentrarchus labrax","27_8_B","FR",576.876,"NULL"
2021,126975,"Dicentrarchus labrax","Dicentrarchus labrax","27_8_C","FR",0.226,"NULL"
2021,126975,"Dicentrarchus labrax","Dicentrarchus labrax","27_8_D_2","FR",0.108,"NULL"
2021,126975,"Dicentrarchus labrax","Dicentrarchus labrax","27_8_E_2","FR",0.001,"NULL"
2021,126986,"Mullus surmuletus","Mullus surmuletus","27_12_C","FR",21.314,"NULL"
2021,126986,"Mullus surmuletus","Mullus surmuletus","27_4_B","FR",2.277,"NULL"
2021,126986,"Mullus surmuletus","Mullus surmuletus","27_4_C","FR",54.227,"NULL"
2021,126986,"Mullus surmuletus","Mullus surmuletus","27_5_B_1_A","FR",0.005,"NULL"
2021,126986,"Mullus surmuletus","Mullus surmuletus","27_7_A","FR",0.008,"NULL"
2021,126986,"Mullus surmuletus","Mullus surmuletus","27_7_B","FR",0.241,"NULL"
2021,126986,"Mullus surmuletus","Mullus surmuletus","27_7_C_2","FR",0.097,"NULL"
2021,126986,"Mullus surmuletus","Mullus surmuletus","27_7_D","FR",536.884,"NULL"
2021,126986,"Mullus surmuletus","Mullus surmuletus","27_7_E","FR",171.667,"NULL"
2021,126986,"Mullus surmuletus","Mullus surmuletus","27_7_F","FR",5.067,"NULL"
2021,126986,"Mullus surmuletus","Mullus surmuletus","27_7_G","FR",1.907,"NULL"
2021,126986,"Mullus surmuletus","Mullus surmuletus","27_7_H","FR",48.114,"NULL"
2021,126986,"Mullus surmuletus","Mullus surmuletus","27_7_J_2","FR",1.564,"NULL"
2021,126986,"Mullus surmuletus","Mullus surmuletus","27_7_K_2","FR",0.003,"NULL"
2021,126986,"Mullus surmuletus","Mullus surmuletus","27_8_A","FR",396.051,"NULL"
2021,126986,"Mullus surmuletus","Mullus surmuletus","27_8_B","FR",204.697,"NULL"
2021,126986,"Mullus surmuletus","Mullus surmuletus","27_8_C","FR",1.99,"NULL"
2021,126986,"Mullus surmuletus","Mullus surmuletus","27_8_D_2","FR",1.755,"NULL"
2021,127023,"Scomber scombrus","Scomber scombrus","27_12_C","FR",11.631,"NULL"
2021,127023,"Scomber scombrus","Scomber scombrus","27_2_A_2","FR",0.15,"NULL"
2021,127023,"Scomber scombrus","Scomber scombrus","27_4_A","FR",3912.45,"NULL"
2021,127023,"Scomber scombrus","Scomber scombrus","27_4_B","FR",805.117,"NULL"
2021,127023,"Scomber scombrus","Scomber scombrus","27_4_C","FR",328.376,"NULL"
2021,127023,"Scomber scombrus","Scomber scombrus","27_6_A","FR",3549.05,"NULL"
2021,127023,"Scomber scombrus","Scomber scombrus","27_7_B","FR",494.477,"NULL"
2021,127023,"Scomber scombrus","Scomber scombrus","27_7_C_2","FR",19.73,"NULL"
2021,127023,"Scomber scombrus","Scomber scombrus","27_7_D","FR",4719.88,"NULL"
2021,127023,"Scomber scombrus","Scomber scombrus","27_7_E","FR",489.809,"NULL"
2021,127023,"Scomber scombrus","Scomber scombrus","27_7_F","FR",0.268,"NULL"
2021,127023,"Scomber scombrus","Scomber scombrus","27_7_G","FR",0.494,"NULL"
2021,127023,"Scomber scombrus","Scomber scombrus","27_7_H","FR",11.06,"NULL"
2021,127023,"Scomber scombrus","Scomber scombrus","27_7_J_2","FR",115.284,"NULL"
2021,127023,"Scomber scombrus","Scomber scombrus","27_8_A","FR",861.749,"NULL"
2021,127023,"Scomber scombrus","Scomber scombrus","27_8_B","FR",958.37,"NULL"
2021,127023,"Scomber scombrus","Scomber scombrus","27_8_C","FR",112.021,"NULL"
2021,127023,"Scomber scombrus","Scomber scombrus","27_8_D_2","FR",1.17,"NULL"
2021,127023,"Scomber scombrus","Scomber scombrus","27_8_E_2","FR",0.01,"NULL"
2021,127059,"Pagellus bogaraveo","Pagellus bogaraveo","27_12_C","FR",0.02,"NULL"
2021,127059,"Pagellus bogaraveo","Pagellus bogaraveo","27_7_D","FR",3.197,"NULL"
2021,127059,"Pagellus bogaraveo","Pagellus bogaraveo","27_7_E","FR",2.511,"NULL"
2021,127059,"Pagellus bogaraveo","Pagellus bogaraveo","27_7_H","FR",0.116,"NULL"
2021,127059,"Pagellus bogaraveo","Pagellus bogaraveo","27_7_J_2","FR",0.203,"NULL"
2021,127059,"Pagellus bogaraveo","Pagellus bogaraveo","27_8_A","FR",5.355,"NULL"
2021,127059,"Pagellus bogaraveo","Pagellus bogaraveo","27_8_B","FR",0.132,"NULL"
2021,127085,"Aphanopus carbo","Aphanopus carbo","27_4_A","FR",1.679,"NULL"
2021,127085,"Aphanopus carbo","Aphanopus carbo","27_5_B_1_B","FR",11.946,"NULL"
2021,127085,"Aphanopus carbo","Aphanopus carbo","27_6_A","FR",650.621,"NULL"
2021,127085,"Aphanopus carbo","Aphanopus carbo","27_7_B","FR",0.023,"NULL"
2021,127085,"Aphanopus carbo","Aphanopus carbo","27_7_C_2","FR",0.124,"NULL"
2021,127085,"Aphanopus carbo","Aphanopus carbo","27_7_H","FR",3.332,"NULL"
2021,127085,"Aphanopus carbo","Aphanopus carbo","27_7_J_2","FR",17.931,"NULL"
2021,127085,"Aphanopus carbo","Aphanopus carbo","27_7_K_2","FR",0.067,"NULL"
2021,127085,"Aphanopus carbo","Aphanopus carbo","27_8_A","FR",11.988,"NULL"
2021,127085,"Aphanopus carbo","Aphanopus carbo","27_8_B","FR",11.27,"NULL"
2021,127085,"Aphanopus carbo","Aphanopus carbo","27_8_C","FR",0.115,"NULL"
2021,127085,"Aphanopus carbo","Aphanopus carbo","27_8_D_2","FR",5.607,"NULL"
2021,127136,"Glyptocephalus cynoglossus","Glyptocephalus cynoglossus","27_4_A","FR",0.118,"NULL"
2021,127136,"Glyptocephalus cynoglossus","Glyptocephalus cynoglossus","27_5_B_1_B","FR",0.291,"NULL"
2021,127136,"Glyptocephalus cynoglossus","Glyptocephalus cynoglossus","27_6_A","FR",20.408,"NULL"
2021,127136,"Glyptocephalus cynoglossus","Glyptocephalus cynoglossus","27_6_B_1","FR",0.001,"NULL"
2021,127136,"Glyptocephalus cynoglossus","Glyptocephalus cynoglossus","27_6_B_2","FR",0.688,"NULL"
2021,127136,"Glyptocephalus cynoglossus","Glyptocephalus cynoglossus","27_7_B","FR",64.035,"NULL"
2021,127136,"Glyptocephalus cynoglossus","Glyptocephalus cynoglossus","27_7_C_2","FR",120.327,"NULL"
2021,127136,"Glyptocephalus cynoglossus","Glyptocephalus cynoglossus","27_7_E","FR",0.968,"NULL"
2021,127136,"Glyptocephalus cynoglossus","Glyptocephalus cynoglossus","27_7_F","FR",4.515,"NULL"
